owner	photo_id	comment	fav
90305340@N07	12290564113		False
54504261@N08	12289483555		False
49582885@N05	12237129706		False
50628097@N05	12267201383		False
69378136@N07	12241883983		False
49978503@N03	12220507475		False
60362452@N04	12168547293		False
54504261@N08	12154509325		False
113109468@N08	12151072244		False
14278179@N03	12147231415		False
24755551@N05	12142802824	!	True
24755551@N05	12120215015		False
64515520@N02	12107975194		False
90305340@N07	12088288464		False
24755551@N05	12086307555		False
25820598@N06	12068063454	!	False
62128472@N06	12065919956		False
51412852@N05	12062163766		False
75986245@N03	12060477476		False
49280796@N04	12048082864	!	False
56222080@N04	12032764585		False
24755551@N05	11988165115		False
35773759@N03	11959596435		False
90305340@N07	11946036906		False
46067722@N06	11942554124		False
25820598@N06	11913710406		False
39372977@N06	11902320406	!	False
62334212@N03	11835999344	!!!	True
50628097@N05	11486404533		False
94550159@N02	11814713143		False
15111647@N00	11805588673		False
42245203@N08	11794357515		False
54714244@N08	11784835025		False
53990250@N02	11776539656		False
68449777@N03	11718364226		False
65610409@N07	11712544666		False
66359397@N02	11692992625		False
25820598@N06	11693281214		False
62177399@N05	11666290325		False
60341660@N03	11629047815		False
101006940@N03	11546188173		False
93973910@N00	4816819662		False
10244121@N04	11516533594		False
89012041@N00	11472119394		False
54714244@N08	11425367303		False
54814583@N02	11344416366		False
62177399@N05	11335615044		False
45346542@N08	11327669033		False
50628097@N05	11312351754		False
60765275@N08	11308739165		False
25820598@N06	11308090543		False
66359397@N02	11223782975		False
54714244@N08	11188023144		False
24755551@N05	11174119805		False
25820598@N06	11154594205		False
25820598@N06	11135955443		False
15111647@N00	11118195333		False
64515520@N02	11108361585		False
62811863@N02	11098480135		False
54517877@N08	11011225754		False
14278179@N03	10961628164		False
54714244@N08	10934560373		False
50628097@N05	10910945156		False
54504261@N08	10905603793	!	False
38539461@N08	10892471325	!	False
50628097@N05	10803368124		False
24755551@N05	10769891054		False
39372977@N06	10761207123		False
20905078@N04	10697276205		False
45346542@N08	10694436795		False
93189231@N04	10649421963	!	False
21176706@N06	12653373373		False
50628097@N05	10579177905		False
39372977@N06	10577470183		False
54814583@N02	10551213444		False
62128472@N06	10527908445		False
21510395@N03	10512026574		False
40683850@N03	10464235584		False
46417978@N03	10456569315		False
92829833@N00	10456590323		False
62334212@N03	10454418204		False
64515520@N02	10452775803	!	False
55692230@N08	10409352066		False
90305340@N07	10404607094	!	False
57639353@N06	10388798154		False
90305340@N07	10385580264		False
31837150@N05	10250829436		False
64515520@N02	10297007565		False
49978503@N03	10270119105		False
93973910@N00	3256519232		False
93973910@N00	496587150		False
93973910@N00	3281454396		False
93973910@N00	2326692959		False
25820598@N06	10227202696		False
93973910@N00	5057938291		False
93973910@N00	2699572065		False
50628097@N05	10122460133		False
57639353@N06	10107430986		False
39372977@N06	10073314694	interesting	False
90305340@N07	10072200426		False
24755551@N05	10050858644		False
62128472@N06	10031670165		False
49582885@N05	9988172266		False
25820598@N06	9953498205		False
69378136@N07	9947214904		False
21510395@N03	9872640085		False
25820598@N06	9856928844		False
20905078@N04	9825244644		False
60401766@N04	9824591964		False
20905078@N04	9818547213		False
66377156@N08	9806127333		False
28619091@N07	9805187006		False
49582885@N05	9743517354	!!!	False
22698008@N02	9782648482		False
57308208@N03	9778362132		False
45675330@N03	9766653904		False
30578056@N07	9765342056		False
64515520@N02	9762526385		False
25820598@N06	9759827666		False
50628097@N05	9724339203		False
42245203@N08	9724031653		False
49582885@N05	9658235828		False
59812324@N03	9715346611		False
37783412@N03	9716115158		False
62334212@N03	9715862270		False
62128472@N06	9715001702		False
101006940@N03	9709326114		False
20905078@N04	9692904949		False
42090859@N02	9692665607		False
62128472@N06	9688848341		False
42245203@N08	9685051202		False
56766207@N05	9671156347		False
56766207@N05	9671129275		False
41604911@N08	9662856665		False
24755551@N05	9661002471		False
51447597@N04	9656415215		False
54125751@N03	9645401558		False
54125751@N03	9634140013		False
101006940@N03	9629997666		False
40725832@N02	9622885207		False
90305340@N07	9611235625		False
20905078@N04	9611268262	!	False
25820598@N06	9604053457		False
61629265@N02	9573258245		False
39372977@N06	9575291250		False
57158422@N03	9570315606		False
62334212@N03	9570228358		False
64515996@N08	9565253607		False
46764044@N08	9554531275		False
57158422@N03	9550773900		False
54714244@N08	9549774542		False
56766207@N05	9522338027		False
49978503@N03	9507987979		False
65610409@N07	9507796395		False
90305340@N07	9509208180		False
25820598@N06	9509102334		False
54125751@N03	9505956873		False
89012041@N00	9496583161		False
25820598@N06	9495156559		False
22501537@N03	9493456644	!	False
55565060@N08	9493042780		False
49280796@N04	9489825811	!	True
53990250@N02	7954800420		False
24755551@N05	9456278057		False
37783412@N03	9449164054		False
31837150@N05	9440913217		False
20905078@N04	9444692805		False
65610409@N07	9445545092		False
25820598@N06	9438176904		False
66359397@N02	9431695886		False
58915542@N08	9420214749		False
49978503@N03	9416332918		False
27665820@N00	9409583882		False
31837150@N05	9397635090		False
72316284@N00	9404733216		False
53990250@N02	9395735402		False
78665791@N00	9374562123		False
66628190@N05	9370120973		False
54125751@N03	9366831789		False
62113916@N02	9351287377		False
46681792@N08	9354633472		False
46417978@N03	9344060730		False
25820598@N06	9342667972		False
24755551@N05	9327013284		False
66628190@N05	9317843134		False
50628097@N05	9308177078		False
25820598@N06	9280653181		False
64515520@N02	9275720821	!	False
89012041@N00	9261211621	!!!	False
61452160@N05	9259560744		False
42090859@N02	9253794537		False
24755551@N05	9252200119		False
57639353@N06	9227451236		False
25820598@N06	9219476252		False
54504261@N08	9200300085		False
50387069@N05	9196148489		False
66628190@N05	9197406060		False
21176706@N06	9192343342	!	False
50628097@N05	9181176225		False
39524424@N02	9174762981		False
51447597@N04	9163440791		False
9152238@N06	9163023311	!!	True
66377156@N08	9153697552		False
21510395@N03	9148692565		False
62334212@N03	9139138105		False
58934677@N02	9135792280		False
39372977@N06	9128796395		True
25820598@N06	9099352556		False
62113916@N02	9079466468		False
72316284@N00	9090093437		False
47861828@N08	9087245965	!	False
31837150@N05	9081000252		False
66359397@N02	9086467311		False
21176706@N06	9076171206		False
75355860@N03	9065144771		False
50628097@N05	9059432653		False
54720103@N06	9047529781		False
54714244@N08	9045416555		False
54714244@N08	9038415401		False
97828344@N00	9032952147		False
66359397@N02	9027511793		False
62915814@N02	9027017035		False
62128472@N06	9023044164		False
34931770@N00	9009815297	!	False
54714244@N08	9009041366		False
24755551@N05	9004205639		False
22501537@N03	9003852003	!	False
25820598@N06	8979124738		False
46417978@N03	7365952836		False
60765275@N08	8976716718		False
29398721@N02	8969454957		False
75355860@N03	8967797873		False
54517877@N08	8967776156	!	False
57639353@N06	8941555201		False
54814583@N02	8905392277		False
89012041@N00	8905037188		False
53990250@N02	8873379789		False
66628190@N05	8859075367		False
49978503@N03	8853123959		False
42090859@N02	8846060982		False
25820598@N06	8815884971	!	False
75355860@N03	8815024069		False
62177399@N05	8808036571		False
57158422@N03	8754515701		False
23093864@N04	4660590258		False
41499436@N00	5306342590		False
54190580@N08	17798601193		False
75348211@N00	17393925231		False
61452160@N05	16261295913		False
45028397@N00	15873772513	!!	False
52868769@N02	16375396938		False
52868769@N02	15971929567		False
58915542@N08	15867343701		False
37783412@N03	15718588601		False
9152238@N06	15509138260		False
24755551@N05	15439842190		False
56766207@N05	15291767172		False
54714244@N08	14834317448		False
105313157@N06	14941594801		False
25820598@N06	14779447492		False
25820598@N06	14288039847		False
25820598@N06	14444363214		False
49280796@N04	14026854450	!	False
45326781@N06	13919444369		False
49280796@N04	14084050611		False
89012041@N00	13560583044		False
75696560@N07	13305079705		False
20386194@N03	13249063244		False
58915542@N08	13086221355		False
62113916@N02	12996033503		False
65610409@N07	12700100935		False
54714244@N08	12386703573		False
8125399@N02	12034903343		False
24755551@N05	11884905393		False
49280796@N04	11853416356	!	False
62334212@N03	11644743444		False
75986245@N03	11555193133		False
30578056@N07	11326066244		False
50628097@N05	6796189105	"[http://www.flickr.com/photos/chrisjl] [http://www.flickr.com/photos/roodixx] [http://www.flickr.com/photos/rolandramanan] thanks for the feedback guys, i changed accordingly and yes it looks much better now I think

 [http://www.flickr.com/photos/rolandramanan] Tamil is fantastic, unfortunately back in cold Sweden now.....

[http://www.flickr.com/photos/tykroh] dont know if she is afraid but for sure surprised as all this happened in seconds and without asking permission"	False
21176706@N06	11979859396		False
62113916@N02	10223083505		False
93973910@N00	2613972740		False
28619091@N07	9823326026		False
21176706@N06	9783449861		False
75986245@N03	9762355111		False
89012041@N00	9552960126		False
90305340@N07	9563057425		False
89012041@N00	9396850205		False
89012041@N00	9399614642		False
54125751@N03	9313611120		False
21176706@N06	9304788221		False
62128472@N06	9305257988		False
31837150@N05	9297361336		False
89012041@N00	9267857868		False
22501537@N03	9235691077	!	False
75948747@N03	9218529362		False
42245203@N08	9070467320		False
9152238@N06	8925688592		False
21176706@N06	8865879640		False
62113916@N02	8777894109		False
62334212@N03	8766314538		False
64515996@N08	8762763476		False
31837150@N05	8755919486		False
40683850@N03	8759507092		False
48554351@N02	8759442762		False
37783412@N03	8756577362		False
61452160@N05	8752549855		False
60401766@N04	8745318860		False
22501537@N03	8742929005		False
45675330@N03	8161264832		False
93710678@N04	8735199321		False
42090859@N02	8730621645	!!!	False
24755551@N05	8729226820		False
60341660@N03	8726853372		False
62915814@N02	8723486133		False
54714244@N08	8723043815		False
60401766@N04	8721896597		False
39372977@N06	8721254032		False
57639353@N06	8714625753		False
43735422@N05	8685011680		False
62128472@N06	8708581826		False
14026148@N03	8702382813		False
21510395@N03	8702102830		False
25820598@N06	8701978682		False
93973910@N00	2158448938		False
62334212@N03	8693365739		False
60341660@N03	8685650975		False
89012041@N00	8684766206		False
21176706@N06	8682266293	!!!	False
50628097@N05	8681817694		False
60401766@N04	8677940791		False
92829833@N00	8675249720		False
89012041@N00	8664889159		False
21510395@N03	8659295467		False
39372977@N06	8658706984		False
61124162@N08	8653780833		False
62177399@N05	8652614267		False
61124162@N08	8649761540		False
46681792@N08	8647526907		False
24755551@N05	8646615300		False
89012041@N00	8637032412		False
64515520@N02	8641936874		False
54708393@N08	8633720388		False
39524424@N02	8628328953		False
76616002@N05	8625764978		False
75355860@N03	8625152876		False
21510395@N03	8618418565		False
92829833@N00	8618206657		False
92319918@N00	8615492263		False
31837150@N05	8611994818		False
21176706@N06	8613370916		False
64515520@N02	8607603767	!	False
57308208@N03	8605910360		False
25820598@N06	8597798001		False
22501537@N03	8594896682		False
65631879@N04	8592665293		False
9152238@N06	8585468155	!!	True
54714244@N08	8585390043		False
72316284@N00	8582352989		False
25820598@N06	8582070905		False
61452160@N05	8582056343		False
65610409@N07	8579726092		False
62334212@N03	8576082323		False
24755551@N05	8574678229		False
89012041@N00	8570089071		False
28619091@N07	8570805777		False
31837150@N05	8571641364		False
92829833@N00	8564055873		False
68025902@N07	8562800948	!	False
89012041@N00	8560501107		False
60765275@N08	8557149946		False
46417978@N03	8556796650		False
22729253@N06	8555339080		False
66359397@N02	8552323111		False
92829833@N00	8551716322	nice	False
42487927@N00	8542277181		False
25820598@N06	8536616995		False
54714244@N08	8537494230		False
29398721@N02	8536987288		False
62128472@N06	8534657193		False
30417351@N00	8533425461		False
28619091@N07	8534360064		False
59812324@N03	8530523953		False
25820598@N06	8529780265		False
25820598@N06	8529769619	!	False
75355860@N03	8524887015		False
42245203@N08	8523236629		False
60341660@N03	8522026324		False
9152238@N06	8516066453	!	False
9152238@N06	8516044717		False
71080648@N08	8514339138		False
24755551@N05	8512071113		False
54504261@N08	8512925162		False
31837150@N05	8507796379		False
69378136@N07	8511522518		False
61124162@N08	8505283302		False
25820598@N06	8507585710		False
78665791@N00	8497673913		False
14026148@N03	8497063399		False
57454687@N04	8495491385		False
25820598@N06	8496582490		False
62128472@N06	8493206111		False
75355860@N03	8493597528		False
9152238@N06	8491707355		False
16608248@N02	8489879777		False
62915814@N02	8489411293		False
39372977@N06	8487039116		False
74878707@N05	8480949813		False
28619091@N07	8478500735		False
